,Creado,Nombre,Cant.,Precio unitario,Sede
287,2023-07-25 00:00:00,MOCASIN PLATAFORMA MACAY SHOES PROMO 0027,0,$ 90.000,1
288,2022-04-08 00:00:00,MOCAZIN BOTEROS NEGRO Y CAFÉ X MIEL 244,1,$ 115.000,1
289,2022-04-08 00:00:00,MONEDERA  BIGOTES 122,18,$ 15.000,1
290,2022-04-08 00:00:00,MONEDERA  PEQUEÑA DPIEL 229,0,$ 12.000,1
291,2022-04-08 00:00:00,MONEDERA  TROQUELADA  OBSEQUIO 082,1,$ 1,1
292,2022-04-08 00:00:00,MONEDERA 398,14,$ 18.000,1
293,2022-04-08 00:00:00,MONEDERA ARTESANAL DOBLE CIERRE MEDELLIN COLOMBIA 102,0,$ 15.000,1
294,2022-04-08 00:00:00,MONEDERA BROCHE TROQUEL   VENTA 451,2,$ 7.000,1
295,2022-04-08 00:00:00,MONEDERA CABALLERO OBSEQUIO 077,4,$ 1,1
296,2022-04-08 00:00:00,MONEDERA DPIEL  397,0,$ 20.000,1
297,2022-04-08 00:00:00,MONEDERA GRABADA DPIEL 279,0,$ 45.000,1
298,2022-04-08 00:00:00,MONEDERA PEQUEÑA TRES CIERRES123,2,$ 10.000,1
299,2022-04-16 00:00:00,MONEDERA PORTADOCUMENTO DCUERO  OBSEQUIO228,3,$ 1,1
300,2022-05-16 00:00:00,MONEDERA PORTADOCUMENTOS DPIEL 278,0,$ 48.000,1
301,2022-04-18 00:00:00,MONEDERA RECTANGULAR DOBLE CIERRE 029,3,$ 15.000,1
302,2022-04-11 00:00:00,MONEDERA REDONDA DPIEL 069,0,$ 12.000,1
303,2022-04-08 00:00:00,MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,2,$ 16.000,1
304,2022-06-07 00:00:00,MONEDERA RIVIERA EN RETASOS  DOBLE COMPARTIMIENTO 336,1,$ 16.000,1
305,2022-06-10 00:00:00,MONEDERA RIVIERA REDONDA GRABADA 357,2,$ 15.000,1
306,2022-06-10 00:00:00,MONEDERA RIVIERA REDONDA RETASOS 354,3,$ 15.000,1
307,2022-04-08 00:00:00,MONEDERA TROQUEL TIPO SOBRE 465,29,$ 10.000,1
308,2022-04-08 00:00:00,MONEDERAS BILLETE 423,9,$ 20.000,1
309,2022-04-08 00:00:00,MONEDERAS DE DAMA  420,5,$ 15.000,1
310,2022-04-08 00:00:00,MONEDERAS PEQUEÑAS 421,0,$ 5.000,1
311,2022-12-12 00:00:00,MONEDERO DOBLE CIERRE CERON 468,8,$ 15.000,1
312,2022-04-08 00:00:00,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA  CUERO NATURAL117,1,$ 300.000,1
313,2022-12-17 00:00:00,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA CUERO GRASO ,3,$ 340.000,1
314,2022-04-08 00:00:00,MORRAL CUADRADO EFREN 488,0,$ 360.000,1
315,2022-04-27 00:00:00,MORRAL CUADRADO GRANDE ZAMEX 186,1,$ 360.000,1
316,2022-10-01 00:00:00,MORRAL CUADRADO PEQUEÑO  ZAMEX 237,0,$ 260.000,1
317,2022-04-08 00:00:00,MORRAL DAMA CON TAPA   DPIEL 115,1,$ 180.000,1
318,2022-04-08 00:00:00,MORRAL DPIEL GRANDE  454,1,$ 320.000,1
319,2022-04-08 00:00:00,MORRAL DPIEL GRANDE 288,2,$ 340.000,1
320,2022-04-08 00:00:00,MORRAL EXTRA GRANDE DPIEL  147,0,$ 330.000,1
321,2022-04-08 00:00:00,MORRAL GRABADO EN  COLORES Y UNICOLOR 329,0,$ 160.000,1
322,2022-04-08 00:00:00,MORRAL GRANDE CON BOLSILLO FRONTAL DPIEL 056,0,$ 320.000,1
323,2023-05-06 00:00:00,MORRAL GRANDE EFREN 162,3,$ 240.000,1
324,2022-11-12 00:00:00,MORRAL GRANDE ZAMEX CON BOLSILLO  DELANTERO 039,0,$ 270.000,1
325,2022-04-08 00:00:00,MORRAL MINI  107,0,$ 90.000,1
326,2022-04-27 00:00:00,MORRAL OVALADO GRANDE ZAMEX,1,$ 300.000,1
327,2022-09-08 00:00:00,MORRAL OVALADO PEQUEÑO ZAMEX 104,2,$ 160.000,1
328,2022-04-08 00:00:00,MORRAL PEQUEÑO DPIEL 116,1,$ 160.000,1
329,2022-10-01 00:00:00,MORRAL PEQUEÑO ZAMEX 081,1,$ 160.000,1
330,2023-02-20 00:00:00,MORRAL TIPO MOCHILA DPIEL 266,0,$ 160.000,1
331,2022-04-08 00:00:00,MORRAL VIAJERO GRANDE DPIEL 390,0,$ 380.000,1
332,2022-04-08 00:00:00,MORRAL Y BOLSO 2 EN 1 ZAMEX 257,3,$ 160.000,1
333,2023-05-03 00:00:00,MORRAL Y MANOS LIBRES ZAMEX 131,0,$ 140.000,1
334,2022-04-29 00:00:00,MORRAL ZAMEX BOLSILLO FRONTAL NEGRO Y MIEL 209,1,$ 300.000,1
335,2022-08-18 00:00:00,MORRAL ZAMEX BOLSILLO FRONTAL NEGRO Y MIEL 515 ,0,$ 270.000,1
336,2022-05-16 00:00:00,MORRAL ZAMEX MEDIADO BOLSILLOS A LOS LADOS 125,1,$ 180.000,1
337,2022-06-10 00:00:00,"PASTUSO GRANDE NEGRO, MIEL Y CAFÉ 360",2,$ 80.000,1
338,2022-04-08 00:00:00,"PASTUSO MEDIANO NEGRO, MIEL Y CAFÉ 355",1,$ 60.000,1
339,2022-04-08 00:00:00,PASTUSO PEQUEÑO NEGRO MIEL Y CAFÉ 351,0,$ 50.000,1
340,2023-06-28 00:00:00,PASTUSOS DCUERO,0,$ 90.000,1
341,2023-05-08 00:00:00,PECHERA CERON GRANDE 174,1,$ 100.000,1
342,2022-04-08 00:00:00,PECHERA CERON PEQUEÑA 187,1,$ 90.000,1
343,2022-08-12 00:00:00,PIERNERA DPIEL 419,1,$ 140.000,1
344,2023-07-15 00:00:00,PINTURA 110,3,$ 6.000,1
345,2022-04-08 00:00:00,PISABILLETES LA RIVIERA EN CUERO NAPA 406,1,$ 20.000,1
346,2022-06-30 00:00:00,PISABILLETES RIVIERA EN TULA CON PORTADOCUMENTOS 402,1,$ 25.000,1
347,2023-10-26 00:00:00,PISABILLETES RIVIERA SENCILLO 411,1,$ 18.000,1
348,2022-04-09 00:00:00,"PLATAFORMA AZUL,NEGRA,BLANCA Y MIEL 276",2,$ 120.000,1
349,2022-09-29 00:00:00,"PLATAFORMA CRUZADA MIEL,NEGRA Y BLANCA 031",1,$ 85.000,1
350,2022-08-30 00:00:00,PLATAFORMA DORADA FOLIA  PROMO,1,$ 70.000,1
351,2022-04-08 00:00:00,PLATAFORMA DORADA PROMO,0,$ 80.000,1
352,2022-07-06 00:00:00,PLATAFORMA PROMO 009,0,$ 90.000,1
353,2022-04-08 00:00:00,PLATAFORMA ROJA Y MIEL 175,0,$ 110.000,1
354,2022-11-12 00:00:00,PORTA CELULAR CON CIERRE,1,$ 40.000,1
355,2022-04-08 00:00:00,PORTA CELULAR CON CIERRE 0035,0,$ 40.000,1
356,2023-05-12 00:00:00,PORTA CELULAR DE DAMA ZAMEX 240,0,$ 85.000,1
357,2022-04-08 00:00:00,PORTA CELULAR DPIEL 358,3,$ 120.000,1
358,2022-04-08 00:00:00,PORTA CELULAR PEQUEÑO168,2,$ 30.000,1
359,2024-01-30 00:00:00,PORTA DOCUMENTO GRABADO CERON 300,8,$ 20.000,1
360,2023-03-28 00:00:00,PORTA DOCUMENTO SENCILLO 149,2,$ 12.000,1
361,2022-04-08 00:00:00,PORTA DOCUMENTO SENCILLO 546,0,$ 12.000,1
362,2022-05-06 00:00:00,PORTA DOCUMENTO TIPO LIBRETA DPIEL 262,0,$ 12.000,1
363,2022-04-08 00:00:00,PORTA DOCUMENTO TIPO SOBRE 463,4,$ 20.000,1
364,2023-02-27 00:00:00,PORTADOCUMENTO CON BROCHE DPIEL 045,0,$ 35.000,1
365,2022-06-07 00:00:00,PORTADOCUMENTO MULTIPLE DPIEL 332,0,$ 25.000,1
366,2023-09-01 00:00:00,PORTADOCUMENTO SENCILLO DPIEL 326,2,$ 10.000,1
367,2022-04-08 00:00:00,PORTADOCUMENTOS Y MONEDERA DPIEL 324,0,$ 25.000,1
368,2022-05-25 00:00:00,PORTADOCUMETOS DE CIEERE GRABADO 309,4,$ 35.000,1
369,2022-05-25 00:00:00,PORTAPASAPORTE GRANDE 308,1,$ 90.000,1
370,2023-07-08 00:00:00,PORTAPASAPORTES GRANDE,2,$ 90.000,1
371,2023-07-08 00:00:00,PORTAPASAPORTES PEQUEÑO,2,$ 60.000,1
372,2022-04-08 00:00:00,RIÑONERA BOLSILLO CUADRADO 146,0,$ 60.000,1
373,2022-04-08 00:00:00,RIÑONERA DE TAPA 083,2,$ 60.000,1
374,2022-04-08 00:00:00,RIÑONERA DPIEL 167,2,$ 80.000,1
375,2022-04-08 00:00:00,RIÑONERA GRANDE 150,2,$ 55.000,1
376,2022-04-08 00:00:00,RIÑONERA GRANDE ZAMEX 007,0,$ 80.000,1
377,2024-08-21 00:00:00,RIÑONERA PEQUEÑA,0,$ 40.000,1
378,2022-04-08 00:00:00,RIÑONERA SPORT COLORES SURTIDOS 338,4,$ 45.000,1
379,2022-11-21 00:00:00,SANDALIA   DORADA X BEIGE Y NUDE PROMO 434,0,$ 70.000,1
380,2022-10-03 00:00:00,SANDALIA  SEMIORTOPEDICA ROJA GRABAJADA 410,0,$ 120.000,1
381,2022-06-29 00:00:00,SANDALIA ADA ZELLEX BLANCA Y NEGRA 396,2,$ 135.000,1
382,2023-07-11 00:00:00,SANDALIA BLANCA DE TACON 200,0,$ 90.000,1
383,2022-04-08 00:00:00,SANDALIA BLANCA X ROJO Y ANIMAL PRINT,0,$ 130.000,1
384,2024-01-30 00:00:00,SANDALIA BLANCA Y MIEL TAPADA PROMO,1,$ 70.000,1
385,2022-04-08 00:00:00,"SANDALIA DCUERO MIEL,NEGRA Y CAFE 075",0,$ 100.000,1
386,2022-04-08 00:00:00,SANDALIA DE CABALLERO CAFÉ Y NEGRA CON CORREA 195,0,$ 50.000,1
387,2022-04-08 00:00:00,SANDALIA DE CABALLERO TRES PUNTADAS 234,0,$ 50.000,1
388,2022-04-08 00:00:00,SANDALIA DE CUERO  SUELA PLAYERA 258,2,$ 55.000,1
389,2023-11-16 00:00:00,SANDALIA DE TACON DORADA 438,1,$ 145.000,1
390,2022-04-08 00:00:00,SANDALIA GABRIELA COMBINADA,0,$ 85.000,1
391,2022-04-08 00:00:00,SANDALIA GABRIELA TACON PLAYERO NEGRA Y BLANCA PROMO,0,$ 50.000,1
392,2022-04-08 00:00:00,SANDALIA GRABADA DCUERO NEGRA Y ROJA 049,0,$ 120.000,1
393,2022-04-08 00:00:00,SANDALIA LUZ ZELLEX COLOR MIEL PROMO 051,0,$ 100.000,1
394,2022-12-17 00:00:00,SANDALIA MINENA 492,15,$ 135.000,1
395,2022-09-09 00:00:00,SANDALIA NEGRA DE TACON 099,3,$ 135.000,1
396,2022-04-08 00:00:00,SANDALIA NEGRA PERFORADA DE TACON PROMO,0,$ 80.000,1
397,2022-04-08 00:00:00,SANDALIA NEGRA TACON 3 1/2 425,0,$ 145.000,1
398,2022-07-11 00:00:00,SANDALIA NEGRA TRENZADA PROMO,0,$ 50.000,1
399,2022-04-08 00:00:00,SANDALIA NUDE TACON 3 1/2 426,1,$ 130.000,1
400,2022-04-08 00:00:00,SANDALIA NUDE TRENZADA PROMO,0,$ 55.000,1
401,2022-04-08 00:00:00,SANDALIA PLANA AZUL PROMO,1,$ 60.000,1
402,2022-04-08 00:00:00,SANDALIA PLANA COLOR NEGRO,0,$ 60.000,1
403,2023-02-15 00:00:00,SANDALIA PLANA PLATEADA PROMO 231,1,$ 50.000,1
404,2022-07-23 00:00:00,SANDALIA PLATEADA PROMO,0,$ 50.000,1
405,2023-07-12 00:00:00,SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,6,$ 120.000,1
406,2024-06-16 00:00:00,SANDALIA PLAYERA BEIGE Y BLANCA ZELLEX 153,2,$ 150.000,1
407,2022-04-09 00:00:00,SANDALIA PLAYERA DCUERO BEIGE Y BLANCA  046,4,$ 140.000,1
408,2022-04-08 00:00:00,SANDALIA PLAYERA NEGRA ZELLEX 160,0,$ 140.000,1
409,2022-12-05 00:00:00,"SANDALIA PLAYERA TRES OROS,NEGRA Y DORADA X BEIGE Y NUDE  PROMO464",0,$ 90.000,1
410,2022-04-08 00:00:00,SANDALIA ROJA DE TACON 307,0,$ 100.000,1
411,2022-08-09 00:00:00,SANDALIA ROJA PLAYERA 415,0,$ 110.000,1
412,2022-04-08 00:00:00,SANDALIA ROJA PLAYERA 472,0,$ 110.000,1
413,2022-04-09 00:00:00,SANDALIA SEMIORTOPEDICA  DORADA FOLIA  CRUZADA  PROM 003,1,$ 75.000,1
414,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA AZUL  477,3,$ 120.000,1
415,2022-05-16 00:00:00,SANDALIA SEMIORTOPEDICA AZUL 271,3,$ 100.000,1
416,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA BEIGE X AZUL 198,3,$ 115.000,1
417,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA BLANCA X FOLIA 437,0,$ 80.000,1
418,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA BLANCA Y NEGRA X ANIMAL PRINT 137,7,$ 120.000,1
419,2023-07-04 00:00:00,SANDALIA SEMIORTOPEDICA DE RESORTE NEGRA 294,1,$ 120.000,1
420,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA DORADA FOLIA CRUZADA,0,$ 100.000,1
421,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA MIEL X FOLIA 436,2,$ 115.000,1
422,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA NEGRA 103,3,$ 110.000,1
423,2023-04-17 00:00:00,SANDALIA SEMIORTOPEDICA NEGRA X FOLIA PRMO392,0,$ 85.000,1
424,2022-04-08 00:00:00,SANDALIA SEMIORTOPEDICA ROJA 034,1,$ 115.000,1
425,2022-04-08 00:00:00,SANDALIA SEMIORTPEDICA ROJA,0,$ 110.000,1
426,2022-06-08 00:00:00,SANDALIA TACON CUADRADO NEGRA-C1188 337,0,$ 80.000,1
427,2022-06-30 00:00:00,SANDALIA TACON PLAYERO NEGRA 400,0,$ 95.000,1
428,2025-05-13 00:00:00,SANDALIA TACON PLAYERO ROJA PROMO 094,1,$ 80.000,1
429,2022-11-22 00:00:00,SANDALIA TOMMY SEMIORTOPEDICA 442,1,$ 85.000,1
430,2022-11-24 00:00:00,SANDALIA TRENZADA ZELLEX 293,0,$ 160.000,1
431,2022-04-08 00:00:00,SANDALIA TRES PUNTADAS DCUERO NEGRA Y MIEL 028,0,$ 100.000,1
432,2022-04-08 00:00:00,SANDALIA TRES PUNTADAS NEGRAS DOBLE HEBILLA PROMO,1,$ 40.000,1
433,2022-06-28 00:00:00,SANDALIA TURISTA DE DAMA CAFÉ Y NEGRA 382,0,$ 80.000,1
434,2023-05-29 00:00:00,SANDALIA ZELLEX  NEGRA,0,$ 95.000,1
435,2022-07-06 00:00:00,SANDALIA ZELLEX PLANA NEGRA 002,0,$ 95.000,1
436,2022-04-08 00:00:00,SANDALIA ZOE ZELLEX PROMO 170,1,$ 100.000,1
437,2022-04-08 00:00:00,SANDALIAS  SUELA CON BORDE  DCUERO236,5,$ 110.000,1
438,2022-04-08 00:00:00,SANDALIAS MIEL TACON 3 1/2 363,0,$ 145.000,1
439,2022-04-08 00:00:00,SHAMPOO PARA CUERO 408,4,$ 6.000,1
440,2022-05-11 00:00:00,SOBRE PORTADOCUMENTO OBSEQUIO 270,13,$ 1,1
441,2022-04-08 00:00:00,SUECO CAFE CON HERRAJE 314,1,$ 120.000,1
442,2022-04-08 00:00:00,SUECO CAMILA ZELLEX 250,0,$ 100.000,1
443,2022-04-18 00:00:00,SUECO DE CORREA CON BORLAS ROJO Y NEGRO,3,$ 160.000,1
444,2023-11-11 00:00:00,SUECO DE CORREA PLATEADO Y DORADO 432,2,$ 160.000,1
445,2022-04-08 00:00:00,SUECO ENMALLADO ROJO Y NEGRO 042,2,$ 160.000,1
446,2023-05-04 00:00:00,SUECO MIEL PROMO151,0,$ 95.000,1
447,2022-04-08 00:00:00,SUECO NEGRO CON TOBILLERA  PROMOCION444,0,$ 100.000,1
448,2022-09-09 00:00:00,SUECO NEGRO X ESTAMPADO 024,0,$ 135.000,1
449,2022-04-08 00:00:00,SUECO NEGRO Y MIEL PROMO 010,0,$ 95.000,1
450,2022-08-02 00:00:00,TACON  5/2 CLASICO NEGRO  PROMO 076,0,$ 80.000,1
451,2022-08-02 00:00:00,TACON 5/2 CLASICO GRABADO 092,0,$ 110.000,1
452,2022-04-08 00:00:00,TACON CLASICO  230,1,$ 80.000,1
453,2023-11-16 00:00:00,TACON NEGRO 440,0,$ 145.000,1
454,2022-08-30 00:00:00,TACON PROMOCION ZELLEX  101,0,$ 70.000,1
455,2022-04-08 00:00:00,TAPABOCAS EN CUERO ,0,$ 7.000,1
456,2022-08-09 00:00:00,TARJETERO DAMA ARGOLLA Y MONEDERO  414,1,$ 28.000,1
457,2023-07-08 00:00:00,TARJETERO DAMA CON TAPA 319,2,$ 30.000,1
458,2022-04-08 00:00:00,TARJETERO RIVIERA SENCILLO DOS BOLSILLOS 327,2,$ 14.000,1
459,2022-04-08 00:00:00,TENI AZUL 371,3,$ 140.000,1
460,2022-04-08 00:00:00,TENI BEIGE X  DORADO Y NEGRO PROMO 256,1,$ 90.000,1
461,2023-01-31 00:00:00,TENI BEIGE X DORADO PROMO,0,$ 95.000,1
462,2022-04-08 00:00:00,TENI BEIGE X DORADO VERDE Y CAMEL 311,1,$ 140.000,1
463,2022-04-08 00:00:00,TENI BEIGE X NEGRO X PLATA 272,1,$ 90.000,1
464,2022-04-08 00:00:00,TENI BEIGE X ORO ROSA Y DORADO180,0,$ 140.000,1
465,2023-08-08 00:00:00,TENI BEIGE X VERDE Y DORADO 466,0,$ 140.000,1
466,2022-05-16 00:00:00,TENI BEIGE XAZUL ROJO Y CAMEL PROMO,0,$ 90.000,1
467,2022-04-08 00:00:00,TENI BLANCO 340,2,$ 140.000,1
468,2022-04-08 00:00:00,TENI BLANCO PROMO 121,1,$ 90.000,1
469,2022-05-26 00:00:00,TENI BLANCO PROMO 368,1,$ 140.000,1
470,2024-08-14 00:00:00,TENI BLANCO SUELA NEGRA,0,$ 130.000,1
471,2022-06-23 00:00:00,TENI BLANCO X ROJO  Y AZUL 379,0,$ 140.000,1
472,2022-04-08 00:00:00,TENI BRONCO CAFE X FRANJA MIEL 201 ,0,$ 160.000,1
473,2022-04-08 00:00:00,TENI BRONCO SUELA BLANCA CABALLERO 260,0,$ 160.000,1
474,2022-04-08 00:00:00,TENI CABALLERO AZUL Y NEGRO,0,$ 80.000,1
475,2022-08-30 00:00:00,TENI CAFE Y NEGRO MACHOS,0,$ 100.000,1
476,2023-10-09 00:00:00,TENI COLORES PASTEL  PROMO 386,0,$ 90.000,1
477,2025-04-14 00:00:00,"TENI COSIDO WORKER NEGRO,MIEL, AZUL",10,$ 140.000,1
478,2022-04-08 00:00:00,TENI CREMA X DORADO Y CAMEL PROMO383,0,$ 90.000,1
479,2022-04-08 00:00:00,TENI CREMA X FRANJA VERDE Y AMARILLO 387,3,$ 140.000,1
480,2022-04-08 00:00:00,TENI DAMA BLANCO DCUERO 055,3,$ 140.000,1
481,2022-04-08 00:00:00,TENI DAMA PLATEADO DCUERO 062,3,$ 140.000,1
482,2023-05-12 00:00:00,TENI DE DAMA BEIGE Y BLANCO X DORADO DCUER0 220,2,$ 140.000,1
483,2022-04-08 00:00:00,TENI DE DAMA NEGRO DCUERO,3,$ 140.000,1
484,2022-04-08 00:00:00,TENI DORADO ,0,$ 140.000,1
485,2022-04-08 00:00:00,TENI JORWILL NEGRO Y AZUL PROMO 344,1,$ 90.000,1
486,2022-05-16 00:00:00,"TENI JORWILL NEGRO, AZUL Y MIEL",4,$ 130.000,1
487,2022-04-21 00:00:00,TENI MIEL JORWILL 124,0,$ 130.000,1
488,2023-02-27 00:00:00,TENI MIEL PROMO 0006,1,$ 90.000,1
489,2022-04-08 00:00:00,TENI MIEL X ANIMAL PRINT PROMO 404,0,$ 90.000,1
490,2022-06-11 00:00:00,TENI NEGRO DAMA 285,2,$ 140.000,1
491,2022-04-08 00:00:00,TENI NEGRO PROMO 172,1,$ 90.000,1
492,2022-04-08 00:00:00,TENI NEGRO SUELA ANCHA 093,2,$ 130.000,1
493,2022-06-23 00:00:00,TENI NEGRO SUELA NEGRA  PROMO 381,1,$ 90.000,1
494,2022-04-08 00:00:00,TENI NEGRO X PLATA 265,0,$ 130.000,1
495,2023-08-08 00:00:00,TENI NEGRO X PLATEADO PROM,0,$ 80.000,1
496,2024-08-13 00:00:00,TENI NEGRO X PLATEADO PROMO,0,$ 80.000,1
497,2023-08-08 00:00:00,TENI ORO ROSA PROMO 539,0,$ 90.000,1
498,2022-04-08 00:00:00,TENI PLATA X PLOMO001,2,$ 140.000,1
499,2022-04-08 00:00:00,TENI PLATEADO X AZUL Y BLANCO PROMO 367,1,$ 95.000,1
500,2022-05-16 00:00:00,TENI PLATEADO X NEGRO PROMO 274,0,$ 90.000,1
501,2022-10-15 00:00:00,TENI ROJO CON FRANJA DORADA PROMO 129,1,$ 90.000,1
502,2022-05-16 00:00:00,TENI ROJO PROMO 166,1,$ 90.000,1
503,2023-09-27 00:00:00,TENI ROJO X GECO 372,1,$ 140.000,1
504,2022-08-30 00:00:00,TENI SAMBA DCUERO 490,0,$ 140.000,1
505,2022-11-04 00:00:00,TENI SUELA GOMA EVA 008,15,$ 140.000,1
506,2022-04-29 00:00:00,TENI VINO TINTO X BLANCO Y DORADO 212,0,$ 95.000,1
507,2022-04-08 00:00:00,TENIDAMA MIEL DCUERO 038,0,$ 140.000,1
508,2022-05-16 00:00:00,TENIS ADIDAS BLANCO Y NEGRO PROMO 165,2,$ 90.000,1
509,2022-04-08 00:00:00,TENIS JORWILL PROMO 339,0,$ 100.000,1
510,2022-04-08 00:00:00,TRES PUNTADAS SEMIORTOPEDICA NEGRA,0,$ 100.000,1
511,2022-04-08 00:00:00,TULA DCUERO 471,1,$ 100.000,1
512,2023-10-12 00:00:00,TULA DPIEL 403,1,$ 120.000,1
513,2022-04-08 00:00:00,ZAPATERIA CREATIVA,0,$ 20.000,1
514,2022-04-08 00:00:00,ZAPATILLA CLASICA SIN CORDON JORWILL,0,$ 1,1
515,2022-04-08 00:00:00,ZAPATILLA CLASICA SIN CORDON JORWILL 033,0,$ 130.000,1
516,2022-04-08 00:00:00,ZAPATILLA CORREA CRUZADA ZELLEX 480,4,$ 130.000,1
517,2022-04-08 00:00:00,"ZAPATILLA CUERO ENCERADO NEGRA,AZUL ,MIEL PROMO 179 Y CAFE 179",0,$ 110.000,1
518,2022-12-12 00:00:00,ZAPATILLA DE CORDON JORWILL NEGRA Y CAFE478,4,$ 130.000,1
519,2025-05-20 00:00:00,ZAPATILLA MACHOS PROMO 505,1,$ 85.000,1
520,2022-06-28 00:00:00,ZAPATILLA MIEL Y NEGRA JORWILL 375,0,$ 130.000,1
521,2022-04-08 00:00:00,ZAPATILLA NEGRA DATHANOS 204,6,$ 155.000,1
522,2022-04-08 00:00:00,ZAPATILLA NEGRA JORWILL,0,$ 120.000,1
523,2022-06-13 00:00:00,ZAPATILLA NEGRA SIN CORDON JORWILL 373,2,$ 125.000,1
524,2022-04-26 00:00:00,ZAPATILLA PROMO,0,$ 70.000,1
525,2022-06-02 00:00:00,ZAPATILLA PROMO 328,14,$ 100.000,1
526,2022-04-08 00:00:00,ZAPATO AZUL X MIEL DATHANO 199,2,$ 145.000,1
527,2022-04-08 00:00:00,ZAPATO AZUL X MIEL JORWILL,0,$ 120.000,1
528,2022-04-08 00:00:00,ZAPATO BOTERO MIEL ENCERADO,0,$ 110.000,1
529,2022-04-08 00:00:00,ZAPATO BRONCO CAFÉ CON PUNTA NEGRA,0,$ 120.000,1
530,2022-04-08 00:00:00,ZAPATO CAFÉ Y NEGRO CUERO ENCERADO MACHOS 376,0,$ 140.000,1
531,2022-04-08 00:00:00,ZAPATO CLASICO ELEGANTE DE TACON CUADRADO 445,1,$ 110.000,1
532,2022-04-08 00:00:00,ZAPATO CORAL ZELLEX,0,$ 145.000,1
533,2022-04-08 00:00:00,"ZAPATO DE DESCANSO  AZUL, NEGRO, ROJO, DORADO ",11,$ 95.000,1
534,2022-04-08 00:00:00,ZAPATO DE DESCANSO  ESCOTE BAJO 096,2,$ 75.000,1
535,2023-04-25 00:00:00,ZAPATO DE DESCANSO  ESCOTE BAJO PROMO 067,0,$ 50.000,1
536,2022-04-08 00:00:00,ZAPATO DE DESCANSO TIPO MOCASIN 141,5,$ 90.000,1
537,2024-03-11 00:00:00,ZAPATO DE TACON MIA ZELLEX  PROMO 459,0,$ 100.000,1
538,2022-12-12 00:00:00,ZAPATO ESCOTE LATERAL ZELLEX 481,5,$ 120.000,1
539,2022-04-08 00:00:00,ZAPATO EULALIA ZELLEX PROMO 054,2,$ 85.000,1
540,2023-05-13 00:00:00,ZAPATO GENESIS COLOR MARFIL 241,0,$ 135.000,1
541,2022-08-12 00:00:00,ZAPATO LARA NEGRO  ZELLEX 290,0,$ 140.000,1
542,2022-12-12 00:00:00,ZAPATO MACARENA ZELLEX 482,0,$ 120.000,1
543,2022-04-08 00:00:00,ZAPATO MACHOS COLOR MIEL NEGRO Y CAFÉ 068,0,$ 145.000,1
544,2022-04-08 00:00:00,ZAPATO MACHOS NEGRO - CAFÉ Y MIEL 145,4,$ 125.000,1
545,2022-06-01 00:00:00,ZAPATO MACHOS TIPO TENI CAFE 323,0,$ 120.000,1
546,2022-06-23 00:00:00,ZAPATO MIEL CON CIERRE ATRAS 377,0,$ 120.000,1
547,2022-09-16 00:00:00,ZAPATO NEGRO CORDON DAMA  PROMO017,1,$ 95.000,1
548,2022-04-08 00:00:00,ZAPATO NEGRO SIN CORDON JORWILL,0,$ 120.000,1
549,2022-04-08 00:00:00,ZAPATO NEGRO TIPO TENI MACHOS 316,2,$ 150.000,1
550,2022-04-08 00:00:00,ZAPATO SPORT DE CABALLERO CARNAZA MIEL 286,2,$ 150.000,1
551,2023-04-17 00:00:00,ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194,9,$ 170.000,1
552,2022-04-08 00:00:00,ZAPATO TIPO  TENI BRONCO TIERRA X MIEL 100,0,$ 160.000,1
553,2022-04-08 00:00:00,ZAPATO TIPO BALETA AZUL Y BEIGE 159,6,$ 120.000,1
554,2022-04-08 00:00:00,ZAPATO TIPO TENI BRONCO 264,4,$ 160.000,1
555,2022-04-08 00:00:00,ZAPATO TIPO TENI BRONCO AZUL 427,0,$ 160.000,1
556,2022-04-08 00:00:00,ZAPATO TIPO TENI BRONCO GRIS X AZUL 446,0,$ 160.000,1
557,2022-04-08 00:00:00,ZAPATO TIPO TENI MACHOS NEGRO Y MIEL 388,5,$ 145.000,1
558,2022-04-08 00:00:00,ZAPATO VERDE IMBLUE 346,3,$ 150.000,1
559,2022-04-08 00:00:00,ZAPATO VILMA ZELLEX 296,0,$ 120.000,1
560,2022-06-10 00:00:00,ZAPATOS 3 1/2 TACON DE  PUNTA 347,1,$ 150.000,1
561,2022-04-08 00:00:00,ZAPATOS PROMO ZELLEX 393,0,$ 90.000,1
562,2022-04-08 00:00:00,"ZULAY ROJA, MIEL,NEGRA  Y BLANCA 005",3,$ 130.000,1
563,03 May 2025, SANDALIA GRABADA DCUERO NEGRA Y ROJA 049,4,$ 110.000,2
564,03 May 2025,ARETES DCUERO 295,10,$ 18.000,2
