,Fecha,Descripción,M. de pago,Valor,Sede
0,2025-01-13 00:00:00,1 MOCASIN DE HEBILLA DATHANOS 342,Transferencia Bancaria,145000,1
1,2025-01-13 00:00:00,1 CHANCLA TRES PUNTADAS NEGRA 460,Transferencia Bancaria,95000,1
2,2025-01-13 00:00:00,1 MONEDERAS PEQUEÑAS 421,Transferencia Bancaria,5000,1
3,2025-01-13 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
4,2025-01-13 00:00:00,1 BILLETERA DPIEL DAMA 433,Efectivo,70000,1
5,2025-01-13 00:00:00,1 MANOS LIBRES DPIEL PEQUEÑO PARA HOMBRE 216,Efectivo,140000,1
6,2025-01-13 00:00:00,1 BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,Efectivo,20000,1
7,2025-01-13 00:00:00,1 BOTIN DOBLE V NEGRO MACHOS 111,Efectivo,104000,1
8,2025-01-13 00:00:00,1 ZAPATO TIPO BALETA AZUL Y BEIGE,Efectivo,96000,1
9,2025-01-14 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
10,2025-01-14 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL",Efectivo,130000,1
11,2025-01-14 00:00:00,1 BALETA PERFORADA CON PULSERA 026,Efectivo,135000,1
12,2025-01-14 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
13,2025-01-14 00:00:00,1 MANOS LIBRES CON TAPA CERON,Efectivo,120000,1
14,2025-01-14 00:00:00,1 BOTA DATHANOS DE CORDON NEGRA Y MIEL485,Transferencia Bancaria,165000,1
15,2025-01-15 00:00:00,1 SUECO ENMALLADO ROJO Y NEGRO 042,Efectivo,160000,1
16,2025-01-15 00:00:00,1 CORREAS DCUERO 043,Efectivo,55000,1
17,2025-01-15 00:00:00,2 MANOS LIBRES RECTANGULAR GRABADO 095,Transferencia Bancaria,110000,1
18,2025-01-15 00:00:00,3 BILLETERA DAMA DPIEL TRES CUERPOS 439,Transferencia Bancaria,240000,1
19,2025-01-15 00:00:00,1 MONEDERAS DE DAMA  420,Transferencia Bancaria,12000,1
20,2025-01-15 00:00:00,2 MONEDERA 398,Transferencia Bancaria,30000,1
21,2025-01-15 00:00:00,1 ZAPATO VERDE IMBLUE 346,Efectivo,10000,1
22,2025-01-15 00:00:00,1 MOCASIN PLATAFORMA 032,Transferencia Bancaria,120000,1
23,2025-01-15 00:00:00,1 CHANCLA PLAYERA COLOR MIEL  418,Efectivo,88000,1
24,2025-01-15 00:00:00,1 CORREAS PITILLO 431,Efectivo,22000,1
25,2025-01-15 00:00:00,1 CHAQUETAS PARA DAMA 185,Efectivo,1,1
26,2025-01-15 00:00:00,1 BOTA ESTILO BRAHAMA COLOR  BEIGE 064,Efectivo,90000,1
27,2025-01-15 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,10000,1
28,2025-01-15 00:00:00,1 MARICONERAS 015,Efectivo,10000,1
29,2025-01-16 00:00:00,1 BILLETERA CON CIERRE Y BROCHE ZAMEX 030,Efectivo,75000,1
30,2025-01-16 00:00:00,1 BOLICHERO  184,Efectivo,130000,1
31,2025-01-16 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,35000,1
32,2025-01-16 00:00:00,1 SHAMPOO PARA CUERO 408,Efectivo,6000,1
33,2025-01-16 00:00:00,1 MOCASIN PLATAFORMA 032,Transferencia Bancaria,120000,1
34,2025-01-16 00:00:00,1 CORREA 2CM,Transferencia Bancaria,24000,1
35,2025-01-17 00:00:00,1 TENI PLATEADO X NEGRO PROMO 274,Efectivo,90000,1
36,2025-01-17 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,1
37,2025-01-17 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,1
38,2025-01-17 00:00:00,1 MONEDERA GRABADA DPIEL 279,Efectivo,45000,1
39,2025-01-17 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
40,2025-01-17 00:00:00,1 CHANCLA TRES PUNTADAS DCUERO PROMO 441,Efectivo,50000,1
41,2025-01-17 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,1
42,2025-01-17 00:00:00,1 ZAPATO TIPO BALETA AZUL Y BEIGE,Efectivo,120000,1
43,2025-01-17 00:00:00,1 ZAPATO NEGRO CORDON DAMA  PROMO017,Efectivo,95000,1
44,2025-01-17 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Transferencia Bancaria,120000,1
45,2025-01-18 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
46,2025-01-18 00:00:00,1 SANDALIA PLANA TOMMY PROMO 100,Transferencia Bancaria,50000,1
47,2025-01-18 00:00:00,1 GORRAS CON FORRO 401,Transferencia Bancaria,65000,1
48,2025-01-18 00:00:00,1 BILLETERA MONTANA 072,Transferencia Bancaria,35000,1
49,2025-01-18 00:00:00,1 CORREA DOBLE FAZ CABALLERO,Efectivo,75000,1
50,2025-01-18 00:00:00,1 ZAPATOS 3 1/2 TACON DE  PUNTA 347,Transferencia Bancaria,150000,1
51,2025-01-18 00:00:00,1 MONEDERA  BIGOTES 122,Efectivo,12000,1
52,2025-01-18 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,1
53,2025-01-20 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,30000,1
54,2025-01-20 00:00:00,1 MONEDERA 398,Efectivo,15000,1
55,2025-01-20 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,1
56,2025-01-20 00:00:00,1 BILLETERA DPIEL PARA CABALLERO 405,Efectivo,39000,1
57,2025-01-20 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,1
58,2025-01-20 00:00:00,1 SANDALIA SEMIORTOPEDICA MIEL X FOLIA 436,Efectivo,115000,1
59,2025-01-20 00:00:00,1 COLEGIAL NIÑA  052,Efectivo,60000,1
60,2025-01-20 00:00:00,1 MORRAL PEQUEÑO DPIEL 116,Efectivo,150000,1
61,2025-01-20 00:00:00,1 SANDALIA TURISTA DE DAMA CAFÉ Y NEGRA 382,Efectivo,80000,1
62,2025-01-21 00:00:00,2 PORTA DOCUMENTO SENCILLO 149,Efectivo,24000,1
63,2025-01-21 00:00:00,1 PIERNERA DPIEL 419,Efectivo,130000,1
64,2025-01-21 00:00:00,1 SUECO ENMALLADO ROJO Y NEGRO 042,Transferencia Bancaria,160000,1
65,2025-01-21 00:00:00,1 MONEDERA 398,Efectivo,15000,1
66,2025-01-21 00:00:00,1 MORRAL GRANDE EFREN 162,Transferencia Bancaria,240000,1
67,2025-01-21 00:00:00,1 BILLETERA PEQUEÑA ZAMEX 449,Efectivo,50000,1
68,2025-01-21 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,1
69,2025-01-21 00:00:00,1 CORREA SEMIDELGADA TROQUELADA,Efectivo,35000,1
70,2025-01-21 00:00:00,1 MONEDERA DPIEL  397,Efectivo,20000,1
71,2025-01-21 00:00:00,1 BOTINES PROMO ZELLEX 251,Efectivo,100000,1
72,2025-01-22 00:00:00,1 CORREA SEMIDELGADA TROQUELADA,Transferencia Bancaria,35000,1
73,2025-01-22 00:00:00,1 CORREAS DCUERO 043,Efectivo,44000,1
74,2025-01-22 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL",Efectivo,130000,1
75,2025-01-22 00:00:00,1 BOTIN MICAELA NEGRO 412,Transferencia Bancaria,150000,1
76,2025-01-22 00:00:00,1 BILLETERA PEQUEÑA ZAMEX 449,Efectivo,50000,1
77,2025-01-23 00:00:00,1 TENI SUELA GOMA EVA 008,Efectivo,140000,1
78,2025-01-23 00:00:00,1 SANDALIA DE CABALLERO CAFÉ Y NEGRA CON CORREA 195,Efectivo,50000,1
79,2025-01-23 00:00:00,1 TENI SUELA GOMA EVA 008,Transferencia Bancaria,112000,1
80,2025-01-23 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Transferencia Bancaria,44000,1
81,2025-01-23 00:00:00,1 BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,Efectivo,60000,1
82,2025-01-23 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,1
83,2025-01-23 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,1
84,2025-01-23 00:00:00,"1 SANDALIA DCUERO MIEL,NEGRA Y CAFE 075",Efectivo,100000,1
85,2025-01-23 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,35000,1
86,2025-01-23 00:00:00,1 ZAPATO SPORT DE CABALLERO CARNAZA MIEL 286,Transferencia Bancaria,150000,1
87,2025-01-24 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,Efectivo,120000,1
88,2025-01-24 00:00:00,"1 BOTIN AZUL,NEGRO Y CAFE JORWILL  023",Efectivo,140000,1
89,2025-01-24 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,1
90,2025-01-24 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Efectivo,55000,1
91,2025-01-24 00:00:00,1 ZAPATO DE DESCANSO  ESCOTE BAJO PROMO,Efectivo,50000,1
92,2025-01-24 00:00:00,1 BOTIN DOBLE V NEGRO MACHOS 111,Transferencia Bancaria,104000,1
93,2025-01-24 00:00:00,1 MORRAL GRANDE EFREN 162,Transferencia Bancaria,192000,1
94,2025-01-24 00:00:00,1 CORREAS DAMA ANCHAS 429,Transferencia Bancaria,30000,1
95,2025-01-24 00:00:00,1 MONEDERA 398,Efectivo,15000,1
96,2025-01-24 00:00:00,1 TENI ROJO PROMO 166,Efectivo,90000,1
97,2025-01-24 00:00:00,1 MORRAL GRANDE EFREN 162,Transferencia Bancaria,240000,1
98,2025-01-24 00:00:00,1 ZAPATO GENESIS COLOR MARFIL 241,Transferencia Bancaria,135000,1
99,2025-01-24 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,Efectivo,120000,1
100,2025-01-24 00:00:00,1 SANDALIA NEGRA TACON 3 1/2 425,Efectivo,145000,1
101,2025-01-24 00:00:00,"1 SANDALIA DCUERO MIEL,NEGRA Y CAFE 075",Efectivo,100000,1
102,2025-01-24 00:00:00,1 MORRAL GRABADO EN  COLORES Y UNICOLOR 329,Efectivo,160000,1
103,2025-01-24 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,30000,1
104,2025-01-24 00:00:00,1 CHANCLA COLOR MARFIL TACON 3 1/2 424,Transferencia Bancaria,130000,1
105,2025-01-25 00:00:00,1 ZAPATO NEGRO CORDON DAMA  PROMO017,Efectivo,95000,1
106,2025-01-25 00:00:00,"1 BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",Efectivo,150000,1
107,2025-01-25 00:00:00,1 MONEDERA 398,Efectivo,12000,1
108,2025-01-25 00:00:00,1 BILLETERA DE HOMBRE 385,Efectivo,20000,1
109,2025-01-25 00:00:00,1 BOTA NEGRA MACHOS 348 ,Efectivo,120000,1
110,2025-01-27 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Efectivo,96000,1
111,2025-01-27 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,24000,1
112,2025-01-27 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
113,2025-01-27 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Efectivo,55000,1
114,2025-01-27 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Efectivo,55000,1
115,2025-01-27 00:00:00,1 MOCASIN PLATAFORMA 032,Efectivo,120000,1
116,2025-01-27 00:00:00,"1 PASTUSO MEDIANO NEGRO, MIEL Y CAFÉ 355",Efectivo,60000,1
117,2025-01-28 00:00:00,1 MORRAL Y BOLSO 2 EN 1 ZAMEX 257,Efectivo,150000,1
118,2025-01-28 00:00:00,1 PORTA DOCUMENTO TIPO SOBRE 463,Efectivo,20000,1
119,2025-01-28 00:00:00,1 SANDALIA BLANCA SEMIORTOPEDICA  PROMO029,Transferencia Bancaria,85000,1
120,2025-01-28 00:00:00,1 CORREA 2CM,Transferencia Bancaria,24000,1
121,2025-01-28 00:00:00,1 MORRAL MINI  107,Efectivo,90000,1
122,2025-01-28 00:00:00,1 ZAPATO LARA NEGRO  ZELLEX 290,Efectivo,140000,1
123,2025-01-28 00:00:00,1 TENI BEIGE X NEGRO X PLATA 272,Transferencia Bancaria,90000,1
124,2025-01-29 00:00:00,1 SANDALIA SEMIORTOPEDICA BLANCA Y NEGRA X ANIMAL PRINT 137,Transferencia Bancaria,120000,1
125,2025-01-29 00:00:00,1 SANDALIA ADA ZELLEX BLANCA Y NEGRA 396,Transferencia Bancaria,135000,1
126,2025-01-29 00:00:00,1 MOCASIN DE DESCANSO 277,Efectivo,85000,1
127,2025-01-29 00:00:00,1 CHANCLA TRES PUNTADAS DCUERO PROMO 441,Efectivo,50000,1
128,2025-01-30 00:00:00,1 BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,Efectivo,20000,1
129,2025-01-30 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Efectivo,120000,1
130,2025-01-30 00:00:00,1 SANDALIA DE CABALLERO TRES PUNTADAS 234,Efectivo,50000,1
131,2025-01-30 00:00:00,2 MONEDERAS PEQUEÑAS 421,Efectivo,10000,1
132,2025-01-30 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,1
133,2025-01-31 00:00:00,1 MORRAL Y BOLSO 2 EN 1 ZAMEX 257,Efectivo,1,1
134,2025-01-31 00:00:00,1 CORREA SEMIDELGADA TROQUELADA,Efectivo,1,1
135,2025-01-31 00:00:00,1 MONEDERA 398,Efectivo,10000,1
136,2025-01-31 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,Efectivo,120000,1
137,2025-01-31 00:00:00,1 BOLSA DPIEL 189,Efectivo,170000,1
138,2025-01-31 00:00:00,1 PIERNERA DPIEL 419,Efectivo,130000,1
139,2025-01-31 00:00:00,1 SUECO DE CORREA PLATEADO Y DORADO 432,Efectivo,160000,1
140,2025-01-31 00:00:00,1 CORREAS DAMA ANCHAS 429,Transferencia Bancaria,24000,1
141,2025-01-31 00:00:00,1 PASTUSO PEQUEÑO NEGRO MIEL Y CAFÉ 351,Transferencia Bancaria,40000,1
142,2025-01-31 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
143,2025-01-31 00:00:00,1 BOTA NEGRA MACHOS 348 ,Transferencia Bancaria,150000,1
144,2025-01-31 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
145,2025-01-31 00:00:00,1 ZAPATOS PROMO ZELLEX 393,Transferencia Bancaria,90000,1
146,2025-01-31 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,35000,1
147,2025-01-31 00:00:00,1 TENI SUELA GOMA EVA 008,Transferencia Bancaria,140000,1
148,2025-02-01 00:00:00,1 BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,Efectivo,140000,1
149,2025-02-01 00:00:00,1 BOTIN MOSTAZA DATHANO 349,Efectivo,150000,1
150,2025-02-01 00:00:00,1 SANDALIA SEMIORTOPEDICA  DORADA FOLIA  CRUZADA  PROM 003,Efectivo,75000,1
151,2025-02-01 00:00:00,1 MANOS LIBRES ZAMEX DOBLE COMPARTIMIENTO 253,Transferencia Bancaria,130000,1
152,2025-02-01 00:00:00,1 BOTA RESORTE SUELA ANCHA 283,Transferencia Bancaria,160000,1
153,2025-02-01 00:00:00,1 MOCASIN PLATAFORMA 032,Efectivo,120000,1
154,2025-02-01 00:00:00,1 SANDALIA ADA ZELLEX BLANCA Y NEGRA 396,Efectivo,135000,1
155,2025-02-01 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y  BLANCA 071,Efectivo,120000,1
156,2025-02-01 00:00:00,1 SHAMPOO PARA CUERO 408,Efectivo,6000,1
157,2025-02-01 00:00:00,1 SANDALIA NUDE TACON 3 1/2 426,Transferencia Bancaria,130000,1
158,2025-02-01 00:00:00,1 BILLETERA CON MARIPOSAS DPIEL 161,Transferencia Bancaria,65000,1
159,2025-02-01 00:00:00,1 BOLSO GRABADO PEQUEÑO,Efectivo,130000,1
160,2025-02-03 00:00:00,1 SUECO NEGRO Y MIEL 010,Transferencia Bancaria,135000,1
161,2025-02-03 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,25000,1
162,2025-02-03 00:00:00,1 PORTA CELULAR DPIEL 358,Efectivo,110000,1
163,2025-02-03 00:00:00,1 BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,Efectivo,60000,1
164,2025-02-03 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,1
165,2025-02-03 00:00:00,1 MONEDERA PEQUEÑA TRES CIERRES123,Efectivo,10000,1
166,2025-02-03 00:00:00,1 BILLETERA GRANDE CERON 399,Efectivo,50000,1
167,2025-02-03 00:00:00,1 BILLETERA DPIEL PARA CABALLERO 405,Efectivo,48000,1
168,2025-02-03 00:00:00,1 ZAPATOS PROMO ZELLEX 393,Efectivo,90000,1
169,2025-02-04 00:00:00,1 TENI SUELA GOMA EVA 008,Efectivo,140000,1
170,2025-02-04 00:00:00,1 PORTA CELULAR DPIEL 358,Efectivo,88000,1
171,2025-02-04 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,1
172,2025-02-04 00:00:00,1 MONEDERA 398,Efectivo,15000,1
173,2025-02-04 00:00:00,1 BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,Efectivo,60000,1
174,2025-02-04 00:00:00,1 SANDALIA SEMIORTOPEDICA BLANCA X FOLIA 437,Efectivo,80000,1
175,2025-02-04 00:00:00,1 ZAPATILLA MIEL Y NEGRA JORWILL 375,Efectivo,130000,1
176,2025-02-05 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
177,2025-02-05 00:00:00,1 SUECO NEGRO Y MIEL 010,Efectivo,135000,1
178,2025-02-05 00:00:00,1 MONEDERA DPIEL  397,Efectivo,20000,1
179,2025-02-05 00:00:00,1 ZAPATO CORAL ZELLEX,Efectivo,145000,1
180,2025-02-05 00:00:00,1 CORREA DE CABALLERO  COLORES,Transferencia Bancaria,35000,1
181,2025-02-05 00:00:00,1 BILLETERA DCUERO 210,Transferencia Bancaria,55000,1
182,2025-02-05 00:00:00,2 MONEDERAS PEQUEÑAS 421,Transferencia Bancaria,10000,1
183,2025-02-06 00:00:00,1 SHAMPOO PARA CUERO 408,Efectivo,6000,1
184,2025-02-06 00:00:00,1 SANDALIA SEMIORTOPEDICA ROJA 034,Transferencia Bancaria,115000,1
185,2025-02-06 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
186,2025-02-06 00:00:00,1 MANOS LIBRES CON TAPA CERON,Efectivo,96000,1
187,2025-02-06 00:00:00,1 MONEDERA DPIEL  397,Efectivo,16000,1
188,2025-02-06 00:00:00,1 TENI SUELA GOMA EVA 008,Transferencia Bancaria,140000,1
189,2025-02-06 00:00:00,1 SANDALIA SEMIORTOPEDICA BLANCA Y NEGRA X ANIMAL PRINT 137,Efectivo,120000,1
190,2025-02-06 00:00:00,1 CORREA DE MARCA CON PIEDRAS DELGADA 306,Efectivo,35000,1
191,2025-02-06 00:00:00,2 BILLETERA CON MARIPOSAS DPIEL 161,Efectivo,130000,1
192,2025-02-07 00:00:00,1 TENI MIEL X ANIMAL PRINT PROMO 404,Efectivo,90000,1
193,2025-02-07 00:00:00,1 SANDALIA LUZ ZELLEX COLOR MIEL PROMO 051,Efectivo,100000,1
194,2025-02-07 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Efectivo,120000,1
195,2025-02-07 00:00:00,1 MONEDERA 398,Transferencia Bancaria,15000,1
196,2025-02-07 00:00:00,2 RIÑONERA SPORT COLORES SURTIDOS 338,Transferencia Bancaria,90000,1
197,2025-02-08 00:00:00,1 MONEDERA ARTESANAL DOBLE CIERRE MEDELLIN COLOMBIA 102,Efectivo,15000,1
198,2025-02-08 00:00:00,1 MONEDERA 398,Efectivo,15000,1
199,2025-02-08 00:00:00,1 PASTUSO PEQUEÑO NEGRO MIEL Y CAFÉ 351,Efectivo,50000,1
200,2025-02-08 00:00:00,1 BILLETERA DPIEL PARA CABALLERO 405,Efectivo,48000,1
201,2025-02-08 00:00:00,1 BOLICHERO  184,Efectivo,130000,1
202,2025-02-08 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Efectivo,55000,1
203,2025-02-08 00:00:00,1 BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,Efectivo,20000,1
204,2025-02-10 00:00:00,1 ZAPATO GENESIS COLOR MARFIL 241,Efectivo,135000,1
205,2025-02-10 00:00:00,"1 BOTIN AZUL,NEGRO Y CAFE JORWILL  023",Efectivo,140000,1
206,2025-02-10 00:00:00,3 COSMETIQUERAS DE COLORES 416,Efectivo,75000,1
207,2025-02-10 00:00:00,1 SANDALIA SEMIORTOPEDICA BLANCA Y NEGRA X ANIMAL PRINT 137,Efectivo,120000,1
208,2025-02-10 00:00:00,1 SANDALIA SEMIORTOPEDICA BLANCA X FOLIA 437,Efectivo,80000,1
209,2025-02-10 00:00:00,1 CORREA DE MARCA CON PIEDRAS DELGADA 306,Efectivo,35000,1
210,2025-02-10 00:00:00,1 BILLETERA DPIEL DAMA 433,Transferencia Bancaria,72000,1
211,2025-02-10 00:00:00,1 MONEDERA 398,Transferencia Bancaria,15000,1
212,2025-02-10 00:00:00,1 MONEDERA  PEQUEÑA DPIEL 229,Transferencia Bancaria,12000,1
213,2025-02-10 00:00:00,1 TENI COLORES PASTEL  PROMO 386,Transferencia Bancaria,90000,1
214,2025-02-10 00:00:00,1 MORRAL MINI  107,Efectivo,90000,1
215,2025-02-11 00:00:00,1 BILLETERA CON CIERRE Y BROCHE ZAMEX 030,Transferencia Bancaria,75000,1
216,2025-02-11 00:00:00,1 BOLSO PEQUEÑO DOBLE CIERRE ZAMEX 282,Efectivo,85000,1
217,2025-02-12 00:00:00,1 ZAPATILLA MIEL Y NEGRA JORWILL 375,Efectivo,130000,1
218,2025-02-12 00:00:00,1 BILLETERA CON CIERRE Y BROCHE ZAMEX 030,Transferencia Bancaria,75000,1
219,2025-02-12 00:00:00,1 ZAPATO VERDE IMBLUE 346,Efectivo,150000,1
220,2025-02-13 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
221,2025-02-13 00:00:00,"1 BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",Transferencia Bancaria,150000,1
222,2025-02-13 00:00:00,1 CORREA 3.0 048,Efectivo,28000,1
223,2025-02-13 00:00:00,1 BOLSOS GRABADOS 163,Transferencia Bancaria,150000,1
224,2025-02-13 00:00:00,1 CORREA DE MARCA CON PIEDRAS DELGADA 306,Efectivo,35000,1
225,2025-02-14 00:00:00,1 SANDALIA TURISTA DE DAMA CAFÉ Y NEGRA 382,Efectivo,80000,1
226,2025-02-14 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Efectivo,120000,1
227,2025-02-14 00:00:00,1 CORREA DE CABALLERO  COLORES,Transferencia Bancaria,35000,1
228,2025-02-15 00:00:00,1 ZAPATOS PROMO ZELLEX 393,Transferencia Bancaria,90000,1
229,2025-02-15 00:00:00,1 ZAPATO DE TACON MIA ZELLEX  PROMO 459,Efectivo,100000,1
230,2025-02-15 00:00:00,1 TENI BEIGE X DORADO VERDE Y CAMEL 311,Transferencia Bancaria,112000,1
231,2025-02-15 00:00:00,1 BOLICHERO  184,Transferencia Bancaria,104000,1
232,2025-02-15 00:00:00,1 CORREA SEMIDELGA  Y DELGADA DOBLE FAZ PARA DAMA PROMO112,Transferencia Bancaria,35000,1
233,2025-02-15 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,1
234,2025-02-15 00:00:00,1 BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,Efectivo,140000,1
235,2025-02-15 00:00:00,1 ZAPATO DE DESCANSO  ESCOTE BAJO PROMO 067,Transferencia Bancaria,50000,1
236,2025-02-17 00:00:00,1 LLAVEROS DCUERO PEQUEÑOS DE BROCHE 353,Efectivo,3000,1
237,2025-02-17 00:00:00,1 BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,Efectivo,20000,1
238,2025-02-17 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,35000,1
239,2025-02-17 00:00:00,2 GRASA DE POTRO 394,Efectivo,18000,1
240,2025-02-17 00:00:00,1 CORREA SEMIDELGADA TROQUELADA,Transferencia Bancaria,35000,1
241,2025-02-17 00:00:00,1 CORREA TROQUELADA 331,Transferencia Bancaria,30000,1
242,2025-02-17 00:00:00,1 CORREA SEMIDELGADA TROQUELADA,Efectivo,35000,1
243,2025-02-17 00:00:00,1 BILLETERA DE HOMBRE CERON 455,Efectivo,40000,1
244,2025-02-17 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Efectivo,96000,1
245,2025-02-17 00:00:00,1 MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA CUERO GRASO ,Efectivo,272000,1
246,2025-02-17 00:00:00,1 TENI SUELA GOMA EVA 008,Efectivo,140000,1
247,2025-02-17 00:00:00,1 CORREA DE CABALLERO  COLORES,Efectivo,35000,1
248,2025-02-18 00:00:00,1 ZAPATO SPORT DE CABALLERO CARNAZA MIEL 286,Efectivo,150000,1
249,2025-02-18 00:00:00,"1 PLATAFORMA AZUL,NEGRA,BLANCA Y MIEL 276",Efectivo,120000,1
250,2025-02-18 00:00:00,1 CORREA DOBLE FAZ CABALLERO,Efectivo,75000,1
251,2025-02-18 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,1
252,2025-02-18 00:00:00,1 CORREAS DCUERO 043,Efectivo,55000,1
253,2025-02-19 00:00:00,1 RIÑONERA GRANDE 150,Transferencia Bancaria,55000,1
254,2025-02-19 00:00:00,1 BILLETERA GRANDE CERON 399,Transferencia Bancaria,50000,1
255,2025-02-21 00:00:00,1 ZAPATO DE DESCANSO  ESCOTE BAJO 096,Efectivo,75000,1
256,2025-02-21 00:00:00,1 MONEDERA 398,Transferencia Bancaria,15000,1
257,2025-02-21 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",Transferencia Bancaria,120000,1
258,2025-02-22 00:00:00,1 CORREA 3.0 048,Transferencia Bancaria,28000,1
259,2025-02-22 00:00:00,1 BOLICHERO  184,Transferencia Bancaria,130000,1
260,2025-02-22 00:00:00,6 MONEDERAS PEQUEÑAS 421,Efectivo,30000,1
261,2025-02-22 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Transferencia Bancaria,170000,1
262,2025-02-22 00:00:00,1 BILLETERA DE TAPA ZAMEX 222,Efectivo,65000,1
263,2025-02-24 00:00:00,"1 BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",Efectivo,150000,1
264,2025-02-24 00:00:00,1 BOTA DATHANOS DE CORDON NEGRA Y MIEL485,Efectivo,165000,1
265,2025-02-24 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,30000,1
266,2025-02-24 00:00:00,1 SANDALIA TOMMY SEMIORTOPEDICA 442,Efectivo,85000,1
267,2025-02-25 00:00:00,1 MANOS LIBRES RECTANGULAR GRABADO 095,Efectivo,55000,1
268,2025-02-25 00:00:00,1 MONEDERA TROQUEL TIPO SOBRE 465,Efectivo,10000,1
269,2025-02-25 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,1
